"Country Name","Country Code","Indicator Name","Indicator Code","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Lower middle income","LMC","Redistribution component of change in poverty at $5.50 a day (2011 PPP) (% of change)","SI.POV.UMIC.RE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lower middle income","LMC","Rural poverty gap at national poverty lines (%)","SI.POV.RUGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lower middle income","LMC","Rural poverty gap at national poverty lines (%), including noncomparable values","SI.POV.RUGP.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lower middle income","LMC","Rural poverty headcount ratio at national poverty lines (% of rural population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lower middle income","LMC","Rural poverty headcount ratio at national poverty lines (% of rural population), including noncomparable values","SI.POV.RUHC.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lower middle income","LMC","Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)","SI.SPR.PC40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lower middle income","LMC","Survey mean consumption or income per capita, top 10% (2011 PPP $ per day)","SI.SPR.PT10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lower middle income","LMC","Survey mean consumption or income per capita, top 60% (2011 PPP $ per day)","SI.SPR.PT60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lower middle income","LMC","Survey mean consumption or income per capita, total population (2011 PPP $ per day)","SI.SPR.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lower middle income","LMC","Urban poverty gap at national poverty lines (%)","SI.POV.URGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lower middle income","LMC","Urban poverty gap at national poverty lines (%), including noncomparable values","SI.POV.URGP.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lower middle income","LMC","Urban poverty headcount ratio at national poverty lines (% of urban population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lower middle income","LMC","Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values","SI.POV.URHC.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Annualized growth in per capita real survey mean consumption or income, top 10% (%)","SI.SPR.PT10.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Annualized growth in per capita real survey mean consumption or income, top 60% (%)","SI.SPR.PT60.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Annualized growth in per capita real survey mean consumption or income, total population (%)","SI.SPR.PCAP.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Annualized growth in per capita real survey median income or consumption expenditure (%)","SI.POV.XPND.MD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","GINI index (World Bank estimate)","SI.POV.GINI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Growth component of change in poverty at $1.90 a day (2011 PPP) (% of change)","SI.POV.DDAY.GR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Growth component of change in poverty at $3.20 a day (2011 PPP) (% of change)","SI.POV.LMIC.GR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Growth component of change in poverty at $5.50 a day (2011 PPP) (% of change)","SI.POV.UMIC.GR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Income share held by fourth 20%","SI.DST.04TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Income share held by lowest 20%","SI.DST.FRST.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Income share held by second 20%","SI.DST.02ND.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Income share held by third 20%","SI.DST.03RD.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Median daily per capita income or consumption expenditure (2011 PPP)","SI.POV.XPND.MD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Multidimensional poverty, Drinking water (% of population deprived)","SI.POV.WATR.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Multidimensional poverty, Educational attainment (% of population deprived)","SI.POV.ATTM.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Multidimensional poverty, Educational enrollment (% of population deprived)","SI.POV.ENRL.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Multidimensional poverty, Electricity (% of population deprived)","SI.POV.ELEC.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Multidimensional poverty, Headcount ratio (% of population)","SI.POV.HCRT.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Multidimensional poverty, Monetary poverty (% of population deprived)","SI.POV.DDAY.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Multidimensional poverty, Sanitation (% of population deprived)","SI.POV.SANI.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Number of poor at $1.90 a day (2011 PPP) (millions)","SI.POV.NOP1","","","","","","","","","","","17.2","","","16.9","","","14","","","17.1","","","16.3","","","10.4","","","9.8","","","9.4","","","8.7","","6.9","8.1","8.3","8.4","","14.1","","","27.9","",
"Middle East & North Africa","MEA","Number of poor at $3.20 a day (2011 PPP) (millions)","SI.POV.LMIC.NO","","","","","","","","","","","61.3","","","64.2","","","60.7","","","71.9","","","75.1","","","59.5","","","58.8","","","57.8","","","54.1","","46.3","46.1","45.8","46","","55.5","","","76.8","",
"Middle East & North Africa","MEA","Number of poor at $5.50 a day (2011 PPP) (millions)","SI.POV.UMIC.NO","","","","","","","","","","","118.6","","","128.6","","","134.1","","","147.4","","","158","","","150.1","","","153.2","","","151.8","","","150.5","","144.1","143.1","144.2","144.9","","153.5","","","173.5","",
