"CountryCode","SeriesCode","Year","DESCRIPTION",
"BOL","SI.SPR.PT10","YR2012","Estimated from individual income data.",
"BOL","SI.SPR.PT10","YR2017","Estimated from individual income data.",
"BOL","SI.SPR.PT10.ZG","YR2017","Estimated from individual income data. Growth rates are for the period of 2012-2017.",
"BOL","SI.SPR.PT60","YR2012","Estimated from individual income data.",
"BOL","SI.SPR.PT60","YR2017","Estimated from individual income data.",
"BOL","SI.SPR.PT60.ZG","YR2017","Estimated from individual income data. Growth rates are for the period of 2012-2017.",
"BRA","SI.DST.02ND.20","YR1981","Estimated from unit-record income data.",
"BRA","SI.DST.02ND.20","YR1982","Estimated from unit-record income data.",
"BRA","SI.DST.02ND.20","YR1983","Estimated from unit-record income data.",
"BRA","SI.DST.02ND.20","YR1984","Estimated from unit-record income data.",
"BRA","SI.DST.02ND.20","YR1985","Estimated from unit-record income data.",
"BRA","SI.DST.02ND.20","YR1986","Estimated from unit-record income data.",
"BRA","SI.DST.02ND.20","YR1987","Estimated from unit-record income data.",
"BRA","SI.DST.02ND.20","YR1988","Estimated from unit-record income data.",
"BRA","SI.DST.02ND.20","YR1989","Estimated from unit-record income data.",
"BRA","SI.DST.02ND.20","YR1990","Estimated from unit-record income data.",
"BRA","SI.DST.02ND.20","YR1992","Estimated from unit-record income data.",
"BRA","SI.DST.02ND.20","YR1993","Estimated from unit-record income data.",
"BRA","SI.DST.02ND.20","YR1995","Estimated from unit-record income data.",
"BRA","SI.DST.02ND.20","YR1996","Estimated from unit-record income data.",
"BRA","SI.DST.02ND.20","YR1997","Estimated from unit-record income data.",
"BRA","SI.DST.02ND.20","YR1998","Estimated from unit-record income data.",
"BRA","SI.DST.02ND.20","YR1999","Estimated from unit-record income data.",
"BRA","SI.DST.02ND.20","YR2001","Estimated from unit-record income data.",
"BRA","SI.DST.02ND.20","YR2002","Estimated from unit-record income data.",
"BRA","SI.DST.02ND.20","YR2003","Estimated from unit-record income data.",
"BRA","SI.DST.02ND.20","YR2004","Estimated from unit-record income data.",
"BRA","SI.DST.02ND.20","YR2005","Estimated from unit-record income data.",
"BRA","SI.DST.02ND.20","YR2006","Estimated from unit-record income data.",
"BRA","SI.DST.02ND.20","YR2007","Estimated from unit-record income data.",
"BRA","SI.DST.02ND.20","YR2008","Estimated from unit-record income data.",
"BRA","SI.DST.02ND.20","YR2009","Estimated from unit-record income data.",
"BRA","SI.DST.02ND.20","YR2011","Estimated from unit-record income data.",
"BRA","SI.DST.02ND.20","YR2012","Estimated from unit-record income data.",
"BRA","SI.DST.02ND.20","YR2013","Estimated from unit-record income data.",
"BRA","SI.DST.02ND.20","YR2014","Estimated from unit-record income data.",
"BRA","SI.DST.02ND.20","YR2015","Estimated from unit-record income data.",
"BRA","SI.DST.02ND.20","YR2016","Estimated from unit-record income data.",
"BRA","SI.DST.02ND.20","YR2017","Estimated from unit-record income data.",
"BRA","SI.DST.03RD.20","YR1981","Estimated from unit-record income data.",
"BRA","SI.DST.03RD.20","YR1982","Estimated from unit-record income data.",
"BRA","SI.DST.03RD.20","YR1983","Estimated from unit-record income data.",
"BRA","SI.DST.03RD.20","YR1984","Estimated from unit-record income data.",
"BRA","SI.DST.03RD.20","YR1985","Estimated from unit-record income data.",
"BRA","SI.DST.03RD.20","YR1986","Estimated from unit-record income data.",
"BRA","SI.DST.03RD.20","YR1987","Estimated from unit-record income data.",
"BRA","SI.DST.03RD.20","YR1988","Estimated from unit-record income data.",
"BRA","SI.DST.03RD.20","YR1989","Estimated from unit-record income data.",
"BRA","SI.DST.03RD.20","YR1990","Estimated from unit-record income data.",
"BRA","SI.DST.03RD.20","YR1992","Estimated from unit-record income data.",
"BRA","SI.DST.03RD.20","YR1993","Estimated from unit-record income data.",
"BRA","SI.DST.03RD.20","YR1995","Estimated from unit-record income data.",
"BRA","SI.DST.03RD.20","YR1996","Estimated from unit-record income data.",
"BRA","SI.DST.03RD.20","YR1997","Estimated from unit-record income data.",
"BRA","SI.DST.03RD.20","YR1998","Estimated from unit-record income data.",
"BRA","SI.DST.03RD.20","YR1999","Estimated from unit-record income data.",
"BRA","SI.DST.03RD.20","YR2001","Estimated from unit-record income data.",
"BRA","SI.DST.03RD.20","YR2002","Estimated from unit-record income data.",
"BRA","SI.DST.03RD.20","YR2003","Estimated from unit-record income data.",
"BRA","SI.DST.03RD.20","YR2004","Estimated from unit-record income data.",
"BRA","SI.DST.03RD.20","YR2005","Estimated from unit-record income data.",
"BRA","SI.DST.03RD.20","YR2006","Estimated from unit-record income data.",
"BRA","SI.DST.03RD.20","YR2007","Estimated from unit-record income data.",
"BRA","SI.DST.03RD.20","YR2008","Estimated from unit-record income data.",
"BRA","SI.DST.03RD.20","YR2009","Estimated from unit-record income data.",
"BRA","SI.DST.03RD.20","YR2011","Estimated from unit-record income data.",
"BRA","SI.DST.03RD.20","YR2012","Estimated from unit-record income data.",
"BRA","SI.DST.03RD.20","YR2013","Estimated from unit-record income data.",
"BRA","SI.DST.03RD.20","YR2014","Estimated from unit-record income data.",
"BRA","SI.DST.03RD.20","YR2015","Estimated from unit-record income data.",
"BRA","SI.DST.03RD.20","YR2016","Estimated from unit-record income data.",
"BRA","SI.DST.03RD.20","YR2017","Estimated from unit-record income data.",
"BRA","SI.DST.04TH.20","YR1981","Estimated from unit-record income data.",
"BRA","SI.DST.04TH.20","YR1982","Estimated from unit-record income data.",
"BRA","SI.DST.04TH.20","YR1983","Estimated from unit-record income data.",
"BRA","SI.DST.04TH.20","YR1984","Estimated from unit-record income data.",
"BRA","SI.DST.04TH.20","YR1985","Estimated from unit-record income data.",
"BRA","SI.DST.04TH.20","YR1986","Estimated from unit-record income data.",
"BRA","SI.DST.04TH.20","YR1987","Estimated from unit-record income data.",
"BRA","SI.DST.04TH.20","YR1988","Estimated from unit-record income data.",
"BRA","SI.DST.04TH.20","YR1989","Estimated from unit-record income data.",
"BRA","SI.DST.04TH.20","YR1990","Estimated from unit-record income data.",
"BRA","SI.DST.04TH.20","YR1992","Estimated from unit-record income data.",
"BRA","SI.DST.04TH.20","YR1993","Estimated from unit-record income data.",
"BRA","SI.DST.04TH.20","YR1995","Estimated from unit-record income data.",
"BRA","SI.DST.04TH.20","YR1996","Estimated from unit-record income data.",
"BRA","SI.DST.04TH.20","YR1997","Estimated from unit-record income data.",
"BRA","SI.DST.04TH.20","YR1998","Estimated from unit-record income data.",
"BRA","SI.DST.04TH.20","YR1999","Estimated from unit-record income data.",
"BRA","SI.DST.04TH.20","YR2001","Estimated from unit-record income data.",
"BRA","SI.DST.04TH.20","YR2002","Estimated from unit-record income data.",
"BRA","SI.DST.04TH.20","YR2003","Estimated from unit-record income data.",
"BRA","SI.DST.04TH.20","YR2004","Estimated from unit-record income data.",
"BRA","SI.DST.04TH.20","YR2005","Estimated from unit-record income data.",
"BRA","SI.DST.04TH.20","YR2006","Estimated from unit-record income data.",
"BRA","SI.DST.04TH.20","YR2007","Estimated from unit-record income data.",
"BRA","SI.DST.04TH.20","YR2008","Estimated from unit-record income data.",
"BRA","SI.DST.04TH.20","YR2009","Estimated from unit-record income data.",
"BRA","SI.DST.04TH.20","YR2011","Estimated from unit-record income data.",
"BRA","SI.DST.04TH.20","YR2012","Estimated from unit-record income data.",
"BRA","SI.DST.04TH.20","YR2013","Estimated from unit-record income data.",
"BRA","SI.DST.04TH.20","YR2014","Estimated from unit-record income data.",
"BRA","SI.DST.04TH.20","YR2015","Estimated from unit-record income data.",
"BRA","SI.DST.04TH.20","YR2016","Estimated from unit-record income data.",
"BRA","SI.DST.04TH.20","YR2017","Estimated from unit-record income data.",
"BRA","SI.DST.05TH.20","YR1981","Estimated from unit-record income data.",
"BRA","SI.DST.05TH.20","YR1982","Estimated from unit-record income data.",
"BRA","SI.DST.05TH.20","YR1983","Estimated from unit-record income data.",
"BRA","SI.DST.05TH.20","YR1984","Estimated from unit-record income data.",
"BRA","SI.DST.05TH.20","YR1985","Estimated from unit-record income data.",
"BRA","SI.DST.05TH.20","YR1986","Estimated from unit-record income data.",
"BRA","SI.DST.05TH.20","YR1987","Estimated from unit-record income data.",
"BRA","SI.DST.05TH.20","YR1988","Estimated from unit-record income data.",
"BRA","SI.DST.05TH.20","YR1989","Estimated from unit-record income data.",
"BRA","SI.DST.05TH.20","YR1990","Estimated from unit-record income data.",
"BRA","SI.DST.05TH.20","YR1992","Estimated from unit-record income data.",
"BRA","SI.DST.05TH.20","YR1993","Estimated from unit-record income data.",
"BRA","SI.DST.05TH.20","YR1995","Estimated from unit-record income data.",
"BRA","SI.DST.05TH.20","YR1996","Estimated from unit-record income data.",
"BRA","SI.DST.05TH.20","YR1997","Estimated from unit-record income data.",
"BRA","SI.DST.05TH.20","YR1998","Estimated from unit-record income data.",
"BRA","SI.DST.05TH.20","YR1999","Estimated from unit-record income data.",
"BRA","SI.DST.05TH.20","YR2001","Estimated from unit-record income data.",
"BRA","SI.DST.05TH.20","YR2002","Estimated from unit-record income data.",
"BRA","SI.DST.05TH.20","YR2003","Estimated from unit-record income data.",
"BRA","SI.DST.05TH.20","YR2004","Estimated from unit-record income data.",
"BRA","SI.DST.05TH.20","YR2005","Estimated from unit-record income data.",
"BRA","SI.DST.05TH.20","YR2006","Estimated from unit-record income data.",
"BRA","SI.DST.05TH.20","YR2007","Estimated from unit-record income data.",
"BRA","SI.DST.05TH.20","YR2008","Estimated from unit-record income data.",
"BRA","SI.DST.05TH.20","YR2009","Estimated from unit-record income data.",
"BRA","SI.DST.05TH.20","YR2011","Estimated from unit-record income data.",
"BRA","SI.DST.05TH.20","YR2012","Estimated from unit-record income data.",
"BRA","SI.DST.05TH.20","YR2013","Estimated from unit-record income data.",
"BRA","SI.DST.05TH.20","YR2014","Estimated from unit-record income data.",
"BRA","SI.DST.05TH.20","YR2015","Estimated from unit-record income data.",
"BRA","SI.DST.05TH.20","YR2016","Estimated from unit-record income data.",
"BRA","SI.DST.05TH.20","YR2017","Estimated from unit-record income data.",
"BRA","SI.DST.10TH.10","YR1981","Estimated from unit-record income data.",
"BRA","SI.DST.10TH.10","YR1982","Estimated from unit-record income data.",
"BRA","SI.DST.10TH.10","YR1983","Estimated from unit-record income data.",
"BRA","SI.DST.10TH.10","YR1984","Estimated from unit-record income data.",
"BRA","SI.DST.10TH.10","YR1985","Estimated from unit-record income data.",
"BRA","SI.DST.10TH.10","YR1986","Estimated from unit-record income data.",
"BRA","SI.DST.10TH.10","YR1987","Estimated from unit-record income data.",
"BRA","SI.DST.10TH.10","YR1988","Estimated from unit-record income data.",
"BRA","SI.DST.10TH.10","YR1989","Estimated from unit-record income data.",
"BRA","SI.DST.10TH.10","YR1990","Estimated from unit-record income data.",
"BRA","SI.DST.10TH.10","YR1992","Estimated from unit-record income data.",
"BRA","SI.DST.10TH.10","YR1993","Estimated from unit-record income data.",
"BRA","SI.DST.10TH.10","YR1995","Estimated from unit-record income data.",
"BRA","SI.DST.10TH.10","YR1996","Estimated from unit-record income data.",
"BRA","SI.DST.10TH.10","YR1997","Estimated from unit-record income data.",
"BRA","SI.DST.10TH.10","YR1998","Estimated from unit-record income data.",
"BRA","SI.DST.10TH.10","YR1999","Estimated from unit-record income data.",
"BRA","SI.DST.10TH.10","YR2001","Estimated from unit-record income data.",
"BRA","SI.DST.10TH.10","YR2002","Estimated from unit-record income data.",
"BRA","SI.DST.10TH.10","YR2003","Estimated from unit-record income data.",
"BRA","SI.DST.10TH.10","YR2004","Estimated from unit-record income data.",
"BRA","SI.DST.10TH.10","YR2005","Estimated from unit-record income data.",
"BRA","SI.DST.10TH.10","YR2006","Estimated from unit-record income data.",
"BRA","SI.DST.10TH.10","YR2007","Estimated from unit-record income data.",
"BRA","SI.DST.10TH.10","YR2008","Estimated from unit-record income data.",
"BRA","SI.DST.10TH.10","YR2009","Estimated from unit-record income data.",
"BRA","SI.DST.10TH.10","YR2011","Estimated from unit-record income data.",
"BRA","SI.DST.10TH.10","YR2012","Estimated from unit-record income data.",
"BRA","SI.DST.10TH.10","YR2013","Estimated from unit-record income data.",
"BRA","SI.DST.10TH.10","YR2014","Estimated from unit-record income data.",
"BRA","SI.DST.10TH.10","YR2015","Estimated from unit-record income data.",
"BRA","SI.DST.10TH.10","YR2016","Estimated from unit-record income data.",
"BRA","SI.DST.10TH.10","YR2017","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.10","YR1981","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.10","YR1982","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.10","YR1983","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.10","YR1984","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.10","YR1985","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.10","YR1986","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.10","YR1987","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.10","YR1988","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.10","YR1989","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.10","YR1990","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.10","YR1992","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.10","YR1993","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.10","YR1995","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.10","YR1996","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.10","YR1997","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.10","YR1998","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.10","YR1999","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.10","YR2001","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.10","YR2002","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.10","YR2003","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.10","YR2004","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.10","YR2005","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.10","YR2006","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.10","YR2007","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.10","YR2008","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.10","YR2009","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.10","YR2011","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.10","YR2012","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.10","YR2013","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.10","YR2014","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.10","YR2015","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.10","YR2016","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.10","YR2017","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.20","YR1981","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.20","YR1982","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.20","YR1983","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.20","YR1984","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.20","YR1985","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.20","YR1986","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.20","YR1987","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.20","YR1988","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.20","YR1989","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.20","YR1990","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.20","YR1992","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.20","YR1993","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.20","YR1995","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.20","YR1996","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.20","YR1997","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.20","YR1998","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.20","YR1999","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.20","YR2001","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.20","YR2002","Estimated from unit-record income data.",
"BRA","SI.DST.FRST.20","YR2003","Estimated from unit-record income data.",
